"","trial","binnumb","binstart","binend","in_testing","trialstart","offertime","offer_type","completiontime","nosepokestart","nosepokeend","CA1.1","CA1.2","CA1.3","CA1.4","CA1.5","CA1.6","CA1.7","CA1.8","CA1.9","CA1.10","CA1.11","CA1.12","CA1.13","CA1.14","CA1.15","CA3.1","CA3.2","CA3.3","CA3.4","CA3.5","CA3.6","CA3.7","CA3.8","CA3.9","CA3.10","CA3.11","CA3.12","CA3.13","CA3.14","CA3.15","CA3.16","CA3.17","CA3.18","CA3.19","CA3.20","CA3.21"
"106",7,56,614.865125,615.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,3,0,0,0,1,0,3,0,0,5,0,3,0,9,3,2,6,3,3,10,19,0,0,9,18,13,2,10,1,0,0,0,0,0,4,4
"107",7,57,615.365125,615.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,2,0,0,0,0,1,4,1,0,8,0,0,0,4,2,2,13,10,1,13,15,0,0,11,22,9,1,13,2,0,0,0,0,0,7,5
"108",7,58,615.865125,616.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,0,1,1,3,2,2,0,3,0,0,2,5,1,3,5,8,3,21,17,3,0,7,16,7,2,6,1,0,0,0,0,3,5,7
"109",7,59,616.365125,616.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,1,1,1,2,1,0,0,1,1,1,0,2,3,4,0,4,2,12,9,3,0,12,2,7,2,11,0,0,0,0,0,0,5,5
"110",7,60,616.865125,617.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,1,1,1,0,1,0,2,0,3,0,0,4,1,2,12,8,8,2,10,15,6,0,15,9,5,3,6,1,0,0,5,0,5,8,14
"111",7,61,617.365125,617.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,2,0,1,5,1,3,0,2,0,0,0,0,4,4,3,9,1,8,14,7,0,12,4,12,5,5,1,0,0,1,0,0,6,5
"112",7,62,617.865125,618.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,0,0,0,2,0,6,1,2,0,0,2,1,2,1,2,6,0,3,6,0,0,9,7,10,8,7,1,0,0,0,0,0,6,6
"113",7,63,618.365125,618.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,1,0,0,1,1,3,0,1,0,1,2,1,2,3,10,10,2,5,7,7,0,13,10,6,1,9,2,0,0,1,0,1,9,10
"114",7,64,618.865125,619.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,3,0,3,7,1,5,0,1,0,0,4,3,9,29,5,14,1,5,23,6,0,14,6,6,4,14,2,0,0,3,0,0,8,13
"115",7,65,619.365125,619.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,1,0,0,3,3,4,2,1,0,0,1,14,6,85,2,6,3,16,18,1,0,14,5,8,2,21,1,0,0,2,0,0,6,17
"116",7,66,619.865125,620.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,1,0,0,1,9,0,0,4,0,0,1,9,4,53,2,7,0,11,9,3,0,18,13,4,5,19,0,0,0,0,0,1,7,14
"117",7,67,620.365125,620.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,0,0,0,1,2,3,0,2,0,1,2,3,1,3,7,11,4,11,11,6,0,13,8,11,1,4,0,0,0,0,0,1,8,9
"118",7,68,620.865125,621.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,2,0,0,0,0,3,0,0,0,5,0,0,1,1,3,1,0,13,0,13,11,6,0,11,13,4,2,9,0,0,0,0,0,1,9,8
"119",7,69,621.365125,621.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,1,1,0,2,2,0,0,0,0,0,2,0,3,2,0,3,4,15,9,6,0,8,7,4,3,4,1,0,0,0,1,2,13,13
"120",7,70,621.865125,622.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,1,0,1,4,0,3,0,0,0,0,1,2,4,4,0,3,1,12,7,4,0,15,1,9,3,13,1,0,0,0,0,0,8,6
"121",7,71,622.365125,622.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,0,0,0,3,1,1,0,2,0,0,1,2,1,1,0,5,4,5,5,4,0,12,0,7,4,11,0,0,0,0,0,1,6,5
"122",7,72,622.865125,623.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,0,0,0,3,2,2,0,3,0,0,0,1,0,5,11,16,6,7,10,6,0,12,7,7,1,4,0,0,0,0,0,0,8,10
"123",7,73,623.365125,623.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,1,0,0,0,0,3,0,1,0,0,0,3,6,3,11,11,3,6,7,6,0,13,6,7,4,5,1,0,0,3,0,4,6,11
"124",7,74,623.865125,624.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,0,0,4,5,2,5,0,0,0,1,4,3,4,3,5,8,2,4,12,5,0,13,2,6,6,17,1,0,0,0,0,0,13,9
"125",7,75,624.365125,624.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,1,0,0,4,1,0,0,2,0,0,0,1,3,1,0,2,2,7,12,9,0,10,5,7,3,6,3,0,0,0,0,0,16,10
"126",7,76,624.865125,625.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,0,0,0,5,3,2,0,0,0,1,3,3,2,2,0,3,1,6,7,0,0,17,2,7,3,17,4,0,0,0,0,2,7,11
"127",7,77,625.365125,625.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,0,0,0,1,3,2,0,2,0,1,2,1,1,0,0,9,0,8,10,4,0,8,7,5,3,5,1,0,0,0,0,1,5,6
"128",7,78,625.865125,626.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,1,0,0,4,1,2,0,1,0,0,2,4,1,2,0,9,0,2,15,4,0,10,4,8,2,10,0,0,0,1,0,3,5,10
"129",7,79,626.365125,626.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,2,0,0,2,0,2,0,0,0,0,0,6,4,2,0,4,1,2,12,5,0,17,2,9,4,15,1,0,0,1,0,2,7,10
"130",7,80,626.865125,627.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,5,2,6,7,7,0,14,0,10,5,5,0,0,0,0,0,3,4,6
"131",7,81,627.365125,627.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,0,0,0,2,1,3,0,2,0,0,3,3,4,6,3,10,2,6,6,7,0,12,3,9,6,6,1,0,0,2,1,1,12,10
"132",7,82,627.865125,628.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,2,1,1,0,0,1,2,3,0,2,0,1,3,10,6,75,1,14,1,15,29,11,0,16,10,13,0,15,2,0,0,7,4,3,10,10
"133",7,83,628.365125,628.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,2,0,3,0,0,5,2,3,0,2,0,2,2,10,2,56,2,4,1,23,26,4,0,21,9,6,6,18,0,0,0,1,0,0,9,9
"134",7,84,628.865125,629.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,2,0,1,0,2,7,3,0,0,3,0,0,3,4,6,26,0,10,0,20,27,2,0,24,18,4,8,15,1,0,0,6,1,1,10,6
"135",7,85,629.365125,629.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,2,0,0,0,0,3,6,2,0,0,0,0,4,6,4,5,6,10,2,18,14,17,0,9,2,14,4,5,1,0,0,0,0,0,8,8
"136",7,86,629.865125,630.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,2,0,1,0,0,3,2,0,0,7,0,0,2,8,6,1,3,6,0,5,5,0,0,9,8,11,6,7,2,0,0,0,0,0,3,6
"137",7,87,630.365125,630.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,2,0,0,0,0,3,3,4,0,12,0,2,0,8,6,4,8,7,1,5,20,2,0,13,13,10,8,6,0,0,0,1,1,0,9,11
"138",7,88,630.865125,631.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,1,0,0,3,2,6,0,3,0,0,5,3,7,3,12,15,2,10,20,14,0,19,3,7,3,13,6,0,0,1,0,1,12,5
"139",7,89,631.365125,631.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,0,1,0,0,8,1,4,0,3,1,0,4,1,6,0,1,9,1,18,18,5,0,9,2,7,0,12,2,0,0,0,0,0,7,10
"140",7,90,631.865125,632.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,3,1,1,1,1,1,2,1,0,0,0,1,2,1,1,27,1,7,2,22,23,4,0,24,17,11,5,14,1,0,0,5,3,1,10,9
"141",7,91,632.365125,632.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,0,2,0,0,2,0,4,0,4,0,2,2,1,5,7,7,7,3,28,25,11,0,18,20,11,4,11,1,0,0,14,4,6,12,13
"142",7,92,632.865125,633.365125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,0,5,0,0,0,5,4,4,1,2,0,1,4,2,2,1,6,8,5,14,13,8,0,15,4,7,4,10,1,0,0,5,0,3,9,6
"143",7,93,633.365125,633.865125,TRUE,587.365125,597.42645,"B",633.709225,605.942425,632.035875,1,3,0,1,0,5,0,0,0,1,0,0,2,5,2,0,1,3,2,11,5,4,0,11,1,6,2,4,1,0,0,6,1,2,7,9
"144",8,1,633.91345,634.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,1,0,0,0,5,0,2,0,0,0,2,4,4,10,1,0,6,1,3,21,8,0,18,1,10,3,7,1,2,0,3,0,3,14,7
"145",8,2,634.41345,634.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,0,10,0,2,0,1,0,0,3,3,3,3,5,2,3,2,12,5,0,14,3,5,4,8,1,0,0,1,0,1,5,6
"146",8,3,634.91345,635.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,4,0,0,0,0,4,4,2,0,4,0,1,5,1,4,1,0,10,3,5,11,7,0,14,5,4,3,11,3,0,0,0,0,1,5,8
"147",8,4,635.41345,635.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,2,0,0,0,2,2,0,0,1,0,2,1,0,4,3,4,4,1,6,17,1,0,14,4,2,4,11,0,1,0,3,0,3,1,4
"148",8,5,635.91345,636.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,3,2,1,0,1,0,5,0,0,0,0,0,1,0,3,0,1,4,1,10,12,2,0,10,5,4,3,6,1,0,0,0,0,3,7,8
"149",8,6,636.41345,636.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,1,0,0,0,2,1,4,0,2,1,1,1,2,2,1,6,8,4,10,15,0,0,16,7,1,3,11,3,2,3,2,0,3,6,11
"150",8,7,636.91345,637.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,4,1,0,0,0,5,0,0,3,0,0,1,3,2,2,3,9,3,9,15,3,0,9,11,5,5,11,0,1,0,1,0,5,6,9
"151",8,8,637.41345,637.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,3,0,0,0,0,0,5,1,0,2,0,1,0,3,2,2,4,4,1,5,7,0,0,11,5,3,2,13,1,0,0,0,0,1,1,9
"152",8,9,637.91345,638.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,1,0,0,0,1,3,0,0,3,1,0,2,2,5,2,3,4,0,3,8,0,0,11,7,4,3,11,1,0,1,0,0,2,5,9
"153",8,10,638.41345,638.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,0,0,0,0,10,0,0,0,0,0,0,2,3,0,0,7,1,0,5,1,0,16,12,3,6,12,0,0,0,0,6,3,4,5
"154",8,11,638.91345,639.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,4,0,0,0,1,1,0,0,1,0,1,1,0,6,0,1,2,1,5,14,9,0,13,14,4,2,5,0,0,0,0,0,4,5,10
"155",8,12,639.41345,639.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,2,0,0,0,2,2,0,0,0,0,0,1,2,4,1,1,6,0,4,10,1,0,9,5,5,4,9,0,0,0,0,0,2,3,3
"156",8,13,639.91345,640.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,4,1,4,0,2,0,10,6,1,4,3,0,1,0,4,1,0,3,2,0,3,0,0,7,8,5,4,22,3,0,1,3,3,9,7,7
"157",8,14,640.41345,640.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,1,0,0,0,1,3,1,0,2,0,1,0,3,2,0,1,12,2,4,10,4,0,21,12,7,5,16,1,3,0,1,1,0,2,6
"158",8,15,640.91345,641.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,3,0,0,0,0,5,0,0,5,0,0,1,5,1,3,7,6,2,13,17,6,0,7,10,4,4,4,0,0,0,1,0,7,1,3
"159",8,16,641.41345,641.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,0,0,6,0,0,5,0,0,1,4,1,1,6,7,0,4,12,4,0,7,7,4,3,6,1,1,0,0,0,2,11,7
"160",8,17,641.91345,642.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,4,0,0,0,3,2,2,0,3,0,2,2,3,4,0,3,8,1,5,15,9,0,11,14,4,3,11,0,0,0,1,0,4,5,5
"161",8,18,642.41345,642.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,1,1,0,0,6,0,1,0,1,0,2,1,4,6,4,2,4,2,0,9,2,0,11,12,7,2,4,0,1,0,1,0,6,5,5
"162",8,19,642.91345,643.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,1,0,0,2,2,1,0,0,0,0,0,0,5,3,0,2,9,2,10,15,1,0,11,17,10,3,9,0,1,0,4,0,8,8,3
"163",8,20,643.41345,643.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,1,0,0,0,0,1,1,0,2,0,1,1,7,3,2,4,5,4,16,10,14,0,8,0,7,1,2,3,0,0,5,0,1,20,8
"164",8,21,643.91345,644.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,2,1,0,0,1,2,0,2,0,0,0,6,3,8,17,16,7,9,12,5,0,16,0,13,6,8,1,0,0,6,0,2,14,9
"165",8,22,644.41345,644.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,3,0,0,0,1,4,5,1,0,0,0,1,1,3,2,1,2,4,0,5,6,4,0,9,0,5,4,8,1,0,0,4,0,2,10,12
"166",8,23,644.91345,645.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,1,1,1,6,0,0,0,0,3,4,4,10,7,12,4,18,33,11,0,25,11,6,3,17,2,0,0,7,1,3,16,10
"167",8,24,645.41345,645.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,1,0,0,6,4,3,2,1,0,0,1,7,2,16,2,4,2,28,15,2,1,20,6,14,6,10,0,3,0,0,1,0,10,10
"168",8,25,645.91345,646.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,1,1,0,0,0,0,3,0,1,0,2,3,8,8,29,3,6,1,22,16,6,0,17,22,9,4,14,4,0,0,3,1,1,12,18
"169",8,26,646.41345,646.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,1,0,0,3,2,4,0,0,0,1,3,6,4,5,10,7,2,26,13,3,0,18,17,6,6,9,2,0,0,9,0,2,21,7
"170",8,27,646.91345,647.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,3,4,0,4,0,8,0,2,2,4,2,4,4,4,2,25,18,6,0,18,9,13,7,13,1,0,0,10,0,3,9,9
"171",8,28,647.41345,647.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,1,7,1,4,0,6,0,1,1,3,3,4,15,17,7,21,9,4,0,12,13,16,6,12,2,0,0,5,0,0,15,12
"172",8,29,647.91345,648.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,1,0,1,1,0,3,0,1,0,1,2,1,3,8,12,12,2,13,9,15,0,9,5,12,3,10,3,0,0,0,0,0,4,10
"173",8,30,648.41345,648.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,0,2,1,5,0,3,2,0,3,0,1,2,9,4,2,5,9,5,0,14,6,14,2,4,0,0,0,2,0,1,5,8
"174",8,31,648.91345,649.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,0,0,0,0,1,2,0,2,0,1,1,4,2,5,18,4,1,8,11,3,0,9,5,8,1,7,0,0,0,0,0,3,3,8
"175",8,32,649.41345,649.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,2,0,0,3,0,2,0,0,0,0,1,5,5,6,7,9,4,7,9,4,0,13,5,10,3,11,2,0,0,1,0,3,6,9
"176",8,33,649.91345,650.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,0,0,0,2,2,4,0,2,0,0,1,6,1,6,18,14,2,10,9,11,0,10,10,7,3,12,0,0,0,2,0,2,11,8
"177",8,34,650.41345,650.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,0,2,0,3,0,0,0,3,4,6,2,20,17,17,2,12,18,2,0,17,10,7,2,13,1,0,0,2,0,0,4,12
"178",8,35,650.91345,651.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,1,1,0,0,0,1,5,0,0,0,0,1,4,1,7,17,8,0,10,17,3,0,14,2,4,6,16,2,0,0,3,0,2,8,10
"179",8,36,651.41345,651.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,1,1,0,3,0,1,0,0,0,0,0,2,2,8,13,4,3,15,20,4,0,14,3,9,2,7,1,0,0,0,0,0,9,9
"180",8,37,651.91345,652.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,0,0,0,3,0,2,0,0,0,1,1,2,4,4,1,3,4,16,11,5,0,12,2,6,4,10,0,0,0,2,0,1,6,16
"181",8,38,652.41345,652.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,0,0,0,1,1,3,0,1,0,0,1,7,0,7,7,17,0,20,12,4,0,12,15,7,5,6,0,0,0,2,0,3,9,10
"182",8,39,652.91345,653.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,1,0,0,2,1,1,2,0,0,1,0,0,5,1,12,32,5,1,4,18,0,0,22,4,6,5,13,0,0,0,4,0,6,11,11
"183",8,40,653.41345,653.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,1,0,0,2,3,4,0,0,0,1,2,0,0,6,14,6,5,14,22,3,0,12,5,5,3,14,0,0,0,0,0,1,4,6
"184",8,41,653.91345,654.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,5,0,0,0,0,4,2,1,0,0,0,1,0,6,2,5,2,5,3,7,17,5,0,7,5,8,0,2,1,0,0,0,0,1,6,5
"185",8,42,654.41345,654.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,1,1,0,3,2,1,2,0,0,0,0,0,11,0,5,19,7,1,11,12,8,0,19,10,8,6,7,0,0,0,0,0,2,5,10
"186",8,43,654.91345,655.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,0,0,1,3,1,2,0,0,0,0,0,5,3,7,12,9,1,15,14,2,0,18,4,5,4,9,1,0,0,0,0,1,5,7
"187",8,44,655.41345,655.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,0,0,0,3,0,10,0,0,1,8,3,3,9,14,1,9,13,11,0,5,3,8,1,1,1,0,0,0,0,0,6,5
"188",8,45,655.91345,656.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,0,0,1,2,0,2,0,1,0,0,2,11,2,7,15,8,0,8,15,6,0,16,13,10,2,6,2,0,0,0,0,2,3,3
"189",8,46,656.41345,656.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,1,1,3,2,0,3,1,0,1,4,1,6,26,6,2,6,15,1,0,16,3,12,4,13,0,0,0,1,0,2,5,8
"190",8,47,656.91345,657.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,1,3,2,2,0,2,2,3,1,8,1,3,7,11,0,9,14,7,0,11,8,8,1,5,2,0,0,1,2,0,3,6
"191",8,48,657.41345,657.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,0,0,0,2,2,2,0,1,0,0,1,7,1,1,5,11,0,6,12,16,0,8,6,5,2,6,0,0,0,0,0,0,7,10
"192",8,49,657.91345,658.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,1,0,1,0,1,1,0,1,0,0,2,11,3,6,19,12,2,8,19,7,2,19,15,9,2,9,0,0,0,1,0,3,7,8
"193",8,50,658.41345,658.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,2,0,1,2,0,0,0,0,1,3,2,6,13,4,4,12,7,3,0,16,5,10,6,13,5,0,0,2,0,0,6,5
"194",8,51,658.91345,659.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,0,0,0,2,1,4,0,3,0,2,2,0,3,5,10,6,1,5,10,1,0,8,27,8,2,2,0,0,0,0,0,1,6,9
"195",8,52,659.41345,659.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,3,0,0,2,1,4,0,3,0,0,2,1,2,1,6,15,0,6,11,6,0,10,16,9,4,5,2,0,0,3,0,4,10,9
"196",8,53,659.91345,660.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,4,0,5,2,3,6,0,4,0,0,4,2,5,4,2,10,0,2,5,11,0,17,5,7,4,8,0,0,0,1,0,1,10,12
"197",8,54,660.41345,660.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,0,0,1,2,1,6,0,2,0,0,0,1,3,0,0,5,1,10,11,3,0,12,4,9,6,18,1,0,0,0,0,0,7,7
"198",8,55,660.91345,661.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,3,0,0,0,0,2,0,1,0,10,0,1,1,10,1,2,0,8,2,7,12,11,0,7,8,10,2,2,1,0,0,0,0,1,5,14
"199",8,56,661.41345,661.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,1,0,1,2,1,3,0,3,0,0,0,14,2,1,0,9,1,7,5,7,0,14,10,5,1,6,1,0,0,1,0,1,6,9
"200",8,57,661.91345,662.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,0,0,0,1,0,3,0,2,0,0,1,14,4,3,1,20,4,11,8,3,0,11,10,5,1,12,1,0,0,0,0,1,3,6
"201",8,58,662.41345,662.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,3,0,1,2,0,3,0,0,2,22,2,8,11,7,1,7,15,6,0,14,13,8,9,8,1,0,0,2,0,5,6,7
"202",8,59,662.91345,663.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,0,0,3,0,5,0,0,4,0,1,3,1,1,5,4,15,0,7,13,6,0,13,3,10,8,6,2,0,0,4,0,0,7,8
"203",8,60,663.41345,663.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,1,1,0,1,0,2,0,8,0,1,2,2,6,4,4,10,2,11,9,11,0,24,16,11,5,4,0,0,0,8,4,3,16,7
"204",8,61,663.91345,664.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,1,0,2,0,1,4,0,4,0,2,0,2,10,3,5,3,0,7,2,15,9,4,0,19,3,13,7,11,2,0,0,3,3,5,15,5
"205",8,62,664.41345,664.91345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,2,0,0,0,2,2,5,3,0,1,0,1,4,1,1,0,0,2,0,9,16,2,0,16,2,9,9,14,2,1,0,2,0,3,14,6
"206",8,63,664.91345,665.41345,TRUE,633.91345,643.974675,"A",664.959925,644.5997,663.3214,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"207",9,1,665.18865,665.68865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,0,2,1,1,0,5,3,1,0,3,0,1,4,7,3,8,12,9,2,18,21,7,0,19,1,6,3,7,3,0,0,3,1,7,11,4
"208",9,2,665.68865,666.18865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,0,0,0,0,0,5,2,2,0,4,0,3,3,2,5,21,2,5,2,18,14,2,0,16,11,6,7,11,0,0,0,1,2,5,6,8
"209",9,3,666.18865,666.68865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,2,0,0,0,0,0,3,1,0,9,0,0,2,3,3,38,2,3,0,13,11,6,0,14,7,6,3,7,0,0,0,0,0,1,6,5
"210",9,4,666.68865,667.18865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,2,1,1,0,1,1,0,0,0,5,0,1,1,3,5,43,1,10,0,5,12,12,0,10,11,4,4,15,0,1,1,0,0,0,12,3
"211",9,5,667.18865,667.68865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,3,3,1,0,0,0,4,4,0,6,0,0,0,0,4,34,1,5,3,9,7,4,0,11,13,5,3,11,0,0,0,0,0,4,13,7
"212",9,6,667.68865,668.18865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,2,3,0,0,0,2,4,2,0,5,0,1,0,3,5,43,2,6,0,2,4,4,0,12,11,5,3,14,0,0,0,0,0,1,5,6
"213",9,7,668.18865,668.68865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,1,2,0,0,0,0,2,0,0,3,0,0,0,2,2,36,1,5,1,3,7,3,0,4,9,5,5,10,1,0,0,0,0,1,3,8
"214",9,8,668.68865,669.18865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,2,1,0,0,0,1,5,1,0,4,0,0,0,1,3,36,1,4,1,6,11,5,0,12,12,8,0,12,0,0,0,0,0,1,8,9
"215",9,9,669.18865,669.68865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,1,4,1,0,0,0,5,4,0,2,2,0,1,3,2,42,0,4,0,3,13,5,0,11,8,4,2,13,2,0,0,0,1,2,1,11
"216",9,10,669.68865,670.18865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,1,0,0,0,0,0,7,0,0,4,2,0,1,2,4,39,0,5,0,10,7,3,4,13,6,5,4,14,2,0,0,0,0,0,4,5
"217",9,11,670.18865,670.68865,TRUE,665.18865,675.24615,"A",685.6997,677.246275,684.165225,1,3,6,1,1,1,5,0,0,4,4,0,1,2,0,33,0,2,1,4,8,7,0,9,6,2,7,23,1,0,0,4,2,13,7,9
